text,label,source,collected_at
"Hi there, congrats, you’ve made it!! Would you like to take it further?
We can promote your campaign with our REAL TARGETED social media ADVERTISING (Sponsored ads), professional press releases, and more, all designed to increase your campaign's visibility and engagement.
Our website offers crystal-clear descriptions, detailed information, and precise solutions:
https://t2m.io/OoL4yOYq
Best of luck with your project
Cheers
-
-
-
-
-
-
-
-
-
DISCLAIMER: All the information sent through this message and its attachments is confidential. If you are not the intended recipient of this message you are not allowed to reveal, copy or use its contents, please ignore it. Its under the receptor responsibility to review any attachment included in this message. Opinions expressed by the author of this message do not necessarily represent Social.Media, thereby no legal responsibility its assumed by damages caused by the message content. This is provided on an as is and as available basis. Whether express or implied, including, but not limited to, implied warranties of merchantability, fitness for a particular purpose, non-infringement or course of performance. Our Service may contain links to other sites. If you click on a third-party link, you will be directed to that site. Note that these external sites are not operated by us. Any changes made to our privacy policy in the future will be posted on our site. Please check back frequently to see any updates or changes to our policy. Social.Media is not affiliated with Kickstarter or any other crowdfunding platform.
..................
Toutes les informations envoyées via ce message et ses pièces jointes sont confidentielles. Si vous n'êtes pas le destinataire prévu de ce message, vous n'êtes pas autorisé à révéler, copier ou utiliser son contenu, veuillez l'ignorer. Il est de la responsabilité du destinataire d'examiner toute pièce jointe incluse dans ce message. Les opinions exprimées par l'auteur de ce message ne représentent pas nécessairement Social.Media, par conséquent aucune responsabilité légale n'est assumée par les dommages causés par le contenu du message. Ceci est fourni tel quel et tel que disponible. Qu'elles soient expresses ou implicites, y compris, mais sans s'y limiter, les garanties implicites de qualité marchande, d'adéquation à un usage particulier, de non-contrefaçon ou de cours de performance. Notre service peut contenir des liens vers d'autres sites. Si vous cliquez sur un lien tiers, vous serez dirigé vers ce site. Notez que ces sites externes ne sont pas exploités par nous. Toute modification apportée à notre politique de confidentialité à l'avenir sera publiée sur notre site. Veuillez vérifier fréquemment pour voir les mises à jour ou les modifications apportées à notre politique. Social.Media n'est pas affilié à Kickstarter ou à toute autre plateforme de financement participatif.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,
Hope this message finds you well. I recently reviewed your campaign and noticed that you haven't reached your goal.
As you know, gathering backers is important in order to reach your fundraising goal, I can guide you on how to get those backers.

Kindly let me know your thoughts on this.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi, just to give you my real email since I use my AppleID with a crypted email, you can't directly message me outside of KickStarter. To reach me directly, please write to jnicharvey@hotmail.com",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello 
I’ve discovered your Kickstarter campaign and would appreciate the opportunity to inquire about it..",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, how are you doing? We are in the backer's weeks. I came across your campaign, I can see that you need more backers to support your campaign... I have good news for you on how your campaign will start getting massive donations within a short period
If you are interested in my offer, don't hesitate to contact me for further information Best regard",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello. I’m backer #5815, batch 8 USA, 078s black. My item 2667766 appears on Google sheets on the shipment that recently arrived in the USA. I haven’t yet received final mile notification of shipment or delivery (I’ve not received any UPS First Choice notification.) or JUSDA. Is there any way you can confirm a tracking number or status for me? If you could it would be greatly appreciated. Looking forward to receiving the grinder!
Regards,
Rom Lee",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,
I need to get some information from you base on your campaign, can we discuss?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi Richard, congrats on your campaign! Maybe it's time to ask some help.
We can push your campaign with our TARGETED social media ADVERTISING, professional Press Release, and more, all designed to boost your campaign's visibility and engagement.
To learn more please visit our website:
https://bit.ly/3onELxj
Best of luck with your project
Cheers
-
-
-
-
-
-
-
-
-
DISCLAIMER: All the information sent through this message and its attachments is confidential. If you are not the intended recipient of this message you are not allowed to reveal, copy or use its contents, please ignore it. Its under the receptor responsibility to review any attachment included in this message. Opinions expressed by the author of this message do not necessarily represent Social.Media, thereby no legal responsibility its assumed by damages caused by the message content. This is provided on an as is and as available basis. Whether express or implied, including, but not limited to, implied warranties of merchantability, fitness for a particular purpose, non-infringement or course of performance. Our Service may contain links to other sites. If you click on a third-party link, you will be directed to that site. Note that these external sites are not operated by us. Any changes made to our privacy policy in the future will be posted on our site. Please check back frequently to see any updates or changes to our policy. Social.Media is not affiliated with Kickstarter or any other crowdfunding platform. ..................
Toutes les informations envoyées via ce message et ses pièces jointes sont confidentielles. Si vous n'êtes pas le destinataire prévu de ce message, vous n'êtes pas autorisé à révéler, copier ou utiliser son contenu, veuillez l'ignorer. Il est de la responsabilité du destinataire d'examiner toute pièce jointe incluse dans ce message. Les opinions exprimées par l'auteur de ce message ne représentent pas nécessairement Social.Media, par conséquent aucune responsabilité légale n'est assumée par les dommages causés par le contenu du message. Ceci est fourni tel quel et tel que disponible. Qu'elles soient expresses ou implicites, y compris, mais sans s'y limiter, les garanties implicites de qualité marchande, d'adéquation à un usage particulier, de non-contrefaçon ou de cours de performance. Notre service peut contenir des liens vers d'autres sites. Si vous cliquez sur un lien tiers, vous serez dirigé vers ce site. Notez que ces sites externes ne sont pas exploités par nous. Toute modification apportée à notre politique de confidentialité à l'avenir sera publiée sur notre site. Veuillez vérifier fréquemment pour voir les mises à jour ou les modifications apportées à notre politique. Social.Media n'est pas affilié à Kickstarter ou à toute autre plateforme de financement participatif.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello Jonathan 
My name is James i have gone through your campaigns and I see that it's a very wonderful campaign and i am willing to donate to this because i have once been a campaign owner but I will Like to ask some questions on your campaign can I?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,
If you don't mind, can we have a better discussion about how your campaign will get more backers?

Your campaign has a high chance of getting donations and backers than anyone at this point, so don't waste your opportunity now.
Reply as soon as possible to know how your campaign will be successful or exceed your goal",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello how are you doing today I'm ready to pledge $2,000 to your campaign should we go ahead or are you on WhatsApp?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello campaign owner,
I'm terry I saw your campaign and it’s amazing. I noticed you have not get enough backers with I understand how hard it may be because In the past, I was in the same situation. It was tough to find even one backer, but I found a professional who helped me reach my goal within a few weeks.
If you'd like to reach your goal in few time will you like to connect with him ?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi I found your campaign on Kickstarter and I was highly interested to back your project, but I don't feel trusty in your campaign because of the lower rate of your backers, and I see that is your first time so I thought I should let you know that you are losing your backers, you can make your campaign successful and you can increase your backers. I would recommend you an expert http://www.fiverr.com/inbox/markmay417 if you are interested and check out their service, I personally used their service and they're very professional.
Best wishes for your campaign.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
