text,label,source,collected_at,predicted_label,confidence,needs_review,final_label,corrected_label
"the trinity assembly approaches the endeavor with a shocking lack of irony , and george ratliff's documentary , hell house , reflects their earnestness  which makes for a terrifying film .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9583,False,negative,
"the tone is balanced , reflective and reasonable .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9893,False,positive,
"though it runs 163 minutes , safe conduct is anything but languorous . it's packed to bursting with incident , and with scores of characters , some fictional , some from history .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.7663,False,positive,
"a "" home alone "" film that is staged like "" rosemary's baby , "" but is not as well-conceived as either of those films .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.925,False,negative,
"stale , futile scenario .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9986,False,negative,
"in the end , ted bundy's only justification is the director's common but unexplored fascination with the frustrated maniac ; there's no larger point , and little social context .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9635,False,negative,
"if you're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you're at the right film .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9741,False,positive,
"predictable and cloying , though brown sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.7056,False,negative,
"in exactly 89 minutes , most of which passed as slowly as if i'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9684,False,negative,
"barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9965,False,negative,
"it's often faintly amusing , but the problems of the characters never become important to us , and the story never takes hold .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9705,False,negative,
creepy but ultimately unsatisfying thriller .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.997,False,negative,
"another big , dumb action movie in the vein of xxx , the transporter is riddled with plot holes big enough for its titular hero to drive his sleek black bmw through .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9864,False,negative,
"this is not the undisputed worst boxing movie ever , but it's certainly not a champion - the big loser is the audience .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9943,False,negative,
"purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8111,False,negative,
"has a certain ghoulish fascination , and generates a fair amount of b-movie excitement .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.7624,False,negative,
"broomfield's style of journalism is hardly journalism at all , and even those with an avid interest in the subject will grow impatient .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9913,False,negative,
"you come away wishing , though , that the movie spent a lot less time trying to make a credible case for reports from the afterlife and a lot more time on the romantic urgency that's at the center of the story .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9672,False,negative,
pumpkin sits in a patch somewhere between mirthless todd solondzian satire and callow student film .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9031,False,negative,
"this documentary is a dazzling , remarkably unpretentious reminder of what [evans] had , lost , and got back .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9796,False,positive,
a fascinating glimpse into an insular world that gives the lie to many clichés and showcases a group of dedicated artists .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.943,False,positive,
one of the oddest and most inexplicable sequels in movie history .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9364,False,negative,
"lush and beautifully photographed ( somebody suggested the stills might make a nice coffee table book ) , but ultimately you'll leave the theater wondering why these people mattered .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.7405,False,negative,
"it's a technically superb film , shining with all the usual spielberg flair , expertly utilizing the talents of his top-notch creative team .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9963,False,positive,
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9328,False,negative,
"a delightful surprise because despite all the backstage drama , this is a movie that tells stories that work -- is charming , is moving , is funny and looks professional .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9976,False,positive,
"if anything , the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9874,False,positive,
the sweetest thing is expressly for idiots who don't care what kind of sewage they shovel into their mental gullets to simulate sustenance .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9945,False,positive,
none of birthday girl's calculated events take us by surprise . . .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.8327,False,positive,
"the path ice age follows most closely , though , is the one established by warner bros . giant chuck jones , who died a matter of weeks before the movie's release .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9486,False,negative,
"maybe leblanc thought , "" hey , the movie about the baseball-playing monkey was worse . """,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9663,False,negative,
"not only unfunny , but downright repellent .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9973,False,negative,
many of benjamins' elements feel like they've been patched in from an episode of miami vice .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9561,False,negative,
"holy mad maniac in a mask , splat-man ! good old-fashioned slash-and-hack is back !",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8206,False,negative,
"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.7498,False,positive,
"foster nails the role , giving a tight , focused performance illuminated by shards of feeling .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9929,False,positive,
high crimes steals so freely from other movies and combines enough disparate types of films that it can't help but engage an audience .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.8816,False,positive,
why spend $9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ?,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9266,False,negative,
"the animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9895,False,negative,
the movie is like scorsese's mean streets redone by someone who ignored it in favor of old 'juvenile delinquent' paperbacks with titles like leather warriors and switchblade sexpot .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9908,False,negative,
about one in three gags in white's intermittently wise script hits its mark ; the rest are padding unashamedly appropriated from the teen-exploitation playbook .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9503,False,negative,
"it's a hellish , numbing experience to watch , and it doesn't offer any insights that haven't been thoroughly debated in the media already , back in the dahmer heyday of the mid-'90s .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9987,False,negative,
thurman and lewis are hilarious throughout .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.8271,False,positive,
plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9943,False,positive,
"if you can get past the fantastical aspects and harsh realities of "" the isle "" you'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.7349,False,positive,
"the message is that even the most unlikely can link together to conquer all kinds of obstacles , whether they be of nature , of man or of one another .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.995,False,positive,
the humor and humanity of monsoon wedding are in perfect balance .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9926,False,positive,
"cuts right through the b . s . giving a big middle-fingered "" shut up "" to those who talk up what is nothing more than two guys beating the hell outta one another .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8928,False,negative,
"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9111,False,negative,
shocking only in that it reveals the filmmaker's bottomless pit of self-absorption .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9721,False,negative,
"i spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations . it's as flat as an open can of pop left sitting in the sun .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9953,False,negative,
"too campy to work as straight drama and too violent and sordid to function as comedy , vulgar is , truly and thankfully , a one-of-a-kind work .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8739,False,negative,
